,title,year,genre,score,review
65,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 한국에서 쉽게 볼수없는 스토리랑 연기를 강동원이랑 고수가 넘 잘한듯 캐스팅 잘한것같음 여운도 길게남고 지금 OOO인데 고등학생때 ㅤㅂㅘㅅ던 영화인데도 방학중에 가끔 찾아봄 ㅋㅋㅋㅋ 
66,초능력자,2010,"SF, 스릴러, 액션, 드라마",8, 대단한 수작은 아니지만 오락영화로써 상당히 잘 만들었다고 생각한다. 보는 내내 비주얼만으로도 즐거웠지만. 
67,초능력자,2010,"SF, 스릴러, 액션, 드라마",1, 진심 최악이다 ㅋㅋㅋㅋㅋ스토리도 구성도 결말도 그냥 최악이다 ㅋㅋㅋㅋㅋㅋㅋ진짜보는내내 이영화 머지 하면서 봤음 
68,초능력자,2010,"SF, 스릴러, 액션, 드라마",1," 개연성은 1도 없고, 복선이랍시고 걸어놓은 거 보면 헛웃음만 나옴. 마지막에 억지로 반전 주려고 한 것 같은데 그것보다 이 캐스팅으로 이따위 시나리오밖에 안나오는 게 더 반전임. "
69,초능력자,2010,"SF, 스릴러, 액션, 드라마",8, 난 재미있었다 나름 신선하고 ㅋㅋㅋ 고수의 새로운 면과 싸이코같은 강동원 무튼 쓰레기까진아닌데 재미남 ㅋㅋ 
70,초능력자,2010,"SF, 스릴러, 액션, 드라마",9, 오랜만에 초능력자 다시보기했는데 여전히 재밌음.지루할 틈이 없고.고수와 강동원 연기도 짱이지만 조연으루 나오는 외국 배우들 역활 톡톡히 해내는군그에반해 ㅤㅇㅙㄹ케 점수가 야박한지.. 
71,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 볼때마다 느끼는거지만정말 수작임 각본도 대단하고요 7년이지난 지금봐도 전혀 어색함 없고 화면 편집함축적 대사 사람사이의따뜻함 주연들 연기 너무 좋아요 :) 
72,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 난 진짜 아무리봐도 존나 재밌고 명작이라 생각하는데.... 
73,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 숨은진주같은영회입니다 
74,초능력자,2010,"SF, 스릴러, 액션, 드라마",8, 염력보다 100만 배쯤 나은 영화다.일단 강동원이 약역이라 신선했고 적수가 없는 시시한 염력에 비해 임규남(고수)도 초능력자 초인(강동원)도 초능력자 나름 흥미진진함.시간을 멈추는 능력도 흔한 클리셰 같아도 나름 잘... 
75,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 나는 강박장애라는 정신질환을 앓고 있는 환자다 극중 주인공의 남들과 똑같이 살지않고 정상인처럼 살고싶다 라는거 정말공감됫다 나도 이제 정말 정상인처럼 살고싶다 강박장애가 완치되어 정상인처럼 살고싶다 초능력자가 아닌... 
76,초능력자,2010,"SF, 스릴러, 액션, 드라마",8, 염력보고 봐봐라 이건 명작이지 ㅋㅋㅋ 
77,초능력자,2010,"SF, 스릴러, 액션, 드라마",5," 한국영화로는 굉장히 참신하고 흥미로울 소재를 평범하게 만들어버린 능력없는 감독과 제작진. 캐스팅 하난 잘했네~ 고수, 강동원 Win Win "
78,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 나도 진짜 재밌게 봤는데... 외국인들하고 고수 귀여움.... ㅋ 특히 고수가 첫출근하는날 팔 흔들면서 걸어가는거 짱웃김ㅋㅋㅋ 
79,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 엄청재미있게 봤어요~~ 결국 고수가 이겼네요^^ 
80,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 밤에혼자보는데 은근히무섭다강동원눈빛ㄷㄷ그리고 고수 대박ㅠ 난스릴있고재밌었다ㅋ 
81,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 재밌는데요 평점이왜이렇죠 
82,초능력자,2010,"SF, 스릴러, 액션, 드라마",8, 외국인 동생들 너무 귀엽네ㅋㅋㅋ 
83,초능력자,2010,"SF, 스릴러, 액션, 드라마",10," 얼마전에 다시 봤는데, 정말 재미나고 시나리오도 훌륭한 작품이라고 생각이 들었습니다나중에 재조명 받으면 좋겠네요!! 일본 리메이크 영화도 같이 봤는데 역시 원작이 훨씬 훌륭한것 같습니다^^ "
84,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 완전 재미 있음. 내 점수는 사실 8.9. 6점대는 말이 안됨. 
