,title,year,genre,score,review
44,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 범인잡혀서 송강호도 놀라겠네 ㅋㅋㅋ 
45,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 결국 박해일이 범이이였네 유력한 목격자가 증언한 20대 초반 남성 ㄷ 
46,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 이 영화의 엔딩은 2019. 09 . 18 비로소 끝이 났다. 
47,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",8, 극장에서 보고.... 환장하는 줄 알았다... 
48,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",9, 이런 명작을 이제야 보다니.. 
49,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 가히 최고라 말할 수 있는 영화. 한국 영화사에 큰 획을 그은 작품 
50,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 와. . 예전에못본 명화찾다 본건데 지금나오는영화들과 비교해도 손색없음! 앞전에실미도보고 실망했던지라 기대조차안했는데. . 이건 진짜. . 봐야함! ! 
51,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 범인은 26년째 복역중이어서 이 영화를 못봤겠네. 20세기 미제사건을 21세기 과학수사로 검거. 봉감독님에겐 잊지못할 2019년. 황금종려상&화성범인검거. 
52,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 10 
53,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 아직도 이 영화보다 재밌는 한국영화 본적이 없다 
54,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10," 이미 영화속에서 범인은 나와 있었다. 이춘재=박해일 , 제대후 공장 다녔던거 + DNA 불일치로 풀려났던거(실제로는 DNA가 아니라 혈액형) ㄷㄷ "
55,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 이춘재가 잡힘으로서 이영화는 완성이 된 것같다. 
56,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 드디어 범인이 잡혔다...영화 재개봉하고 마지막 엔딩에 2019년... 하고나서 범인잡히는모습까지 추가하자 
57,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10," 벌써 10년 전 영화..하지만 볼때마다 몰입도, 배우들의 연기, 연출 등이 거의 완벽에 가깝다고 생각되는 영화 "
58,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 두 말 할것 없이 정말 최고 . 걸작. masterpiece 
59,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 무조건 무조건이야 
60,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 밥은 먹고 다녔구나. 재개봉하자. 
61,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 요즘엔 이런영화가 안나온다는게 슬플 뿐이다. ㅠ 
62,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 지금개봉하면 천만 걍 넘을 영화 진짜 한국최고의영화라해도 될정도... 
63,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 괜히 봉준호보고 천재라 그러는게 아닌가보다... 
64,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10," 유영철은 ""화성연쇄살인사건의 범인은 사망했거나 교도소에 수감 중일 것""이라고 추측했다. 그는 ""연쇄살인범은 살인 행각을 멈출 수 없기 때문""이라며 만약 화성연쇄살인범이 잡히거나 죽지 않았... "
65,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 모든 대사를 외울정도로 수백번 DVD를 봤다..지겨울때도 되었는데 그러지가 않는다..뭐이딴 영화가 다있나 
66,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 이 띵작을 이제 마음 편히 볼 수 있겠누밥은 먹고 다녔냐 이 쓰레기 새끼야 
67,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 졸작들이 넘쳐나던 2012년을 보내고 나서 다시금 이 영화가 얼마나 위대했는지 깨닫는다. IMDb에서도 호평일색이다. 역사상 가장 위대한 범죄스릴러이자 가장 위대한 한국영화다. 
68,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 2019년 9월 18일 
69,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 다시 봐도 최고다. 
70,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 잡힌 기념으로 영화 재개봉해라 
71,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 이게 영화지.. 
72,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 송강호의 마지막 대사와 표정은 울화가 치밈이느껴져 소름돋았다... 
73,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 이제보니 봉준호 감독은 범인이 누군지 알고 영화를 만들었어... 
74,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 이춘재는 다른 수감자들과 함께 이 영화를 3번 봤다고 함. 같이 본 수감자가 살인의 추억을 보면서 욕했던 기억을 떠올리면 지금도 섬뜩하다고.. 
75,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 내가 꼽는 최고의 한국영화 
76,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10," 전세계 모든 범죄수사스릴러물을 능가하는 한국 스릴러의 걸작~★ 시대적배경, 등장인물 심리, 스토리, 배우들 연기력, 배경음악까지...더 이상 이런 영화는 없다. "
77,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 작품성과 흥행성 모두를 갖춘 무결점 국내 최고의 영화다 
78,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 정녕 2003년에 개봉한 영화가 맞는가 
79,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 봉준호 감독하고 출연배우들 진짜 뿌듯할듯...조만간 한 번 다시 봐야겠다 
80,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 2019.9월 범인이 밝혀지며 드디어 영화가 완성되었다 역대 한국영화 최고의 걸작 명품영화 맞다 
81,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10," 진짜 걸작영화구나. 그때 당시에 봤을때는 그냥 잘 만든영화라고만 생각했는데 오랫만에 다시보니깐 그때 보지 못했던부분들이 새롭게 보이고, 이렇게 슬픈영화인줄 몰랐었다. "
82,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 개인적으로 이 영화가 올드보이 위다 
