,title,year,genre,score,review
81,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",1, 진짜...알바썼나?? 극장나오면서 다들 욕하면서 나왔는데...평점이 놀라울뿐이다ㅋㅋ 
82,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",1, 얼어죽을 감동! 등장인물들 목소리 완전 이상해. 
83,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",1, 단 3글자로 표현 목.소.리 
84,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",8, 전문 성우만 썼어도 10점 만점을 주었을 것이다. 
85,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",3, 배우로 따지면 얼굴은 예쁘고 잘생겼는데 연기 못하는 사람 쓰는 거랑 똑같지 않나.. 애니에 있어서는 제발 전문성우 써주세요. 마지막 진짜 감동적인 장면인데 목소리 때문에 다 깸... 
86,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",8, 내용과 질적으로는 나쁘지않다만 성우들 덩말 어색해서 몰입도안돼고 그나마 수달연기한 배우가 젤 낮더라 전문성우썼으면 재미에 배는 됐을텐데 아쉽다 
87,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 너무 감동적이어서 눈물이 왈칵 ! 쏟아지네요..ㅠㅠ너무 인상적이예요ㅠㅜ초롱이 엄마 가 마지막 장면에서 희생하는 장면을 보니 ..눈물과 감동이 동시에 쏟아지네오! ㅜㅜ한번더 보고 싶어지네요 
88,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 말이 필요없음 개꿀잼임 
89,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 어흑슬퍼ㅜㅜ한국애니라니 
90,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 엄마의 사랑을 알수있는 영화였다. 
91,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 더빙이 안좋더라도 그 영화의 내용이 좋으면 상관없다고 생각해서 진짜 재미있고 감동적인 영화 인것갔았다. 
92,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",7, 저야 책을 먼저 본사람이라서… 무엇보다 전개가 어색할정도로 급하고 잎싹 성격이 오히려 조용한 편에 속했는데 그게 바뀌어서 좀 아쉽네요. 
93,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 전 더빙 목소리가 망쳤다고 생각 하지않았습니다. 오히려 내용도 좋고 더빙도 좋았다고 생각합니다. 
94,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 다시 봐도 감동적인 스토리입니다 
95,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 닭과 오리의 운명. 잎싹과 초록이의 가슴 찡한 감동이야기 재밌습니다 
96,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 아니근데 애들보는게 이렇게 슬퍼도되는것임 ㅠㅠ??? 무쟈게슬프고 가슴아프다.. 
97,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 다시 극장에서 보ㅤㄱㅗㅍ다 퀄도 좋고 감정선도좋고 
98,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 나이가 들어서 볼수록 더 눈물나는 영화. 
99,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 진짜 현실을 담은 영화다 
100,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",7, 재미있었지만 성우를 배우로 써서 그런지 좀.. 
101,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 마당을 나온 암탉언제 봐도 그렇네요 
102,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 만화보고 펑펑운건 처음ㅠㅠ 
103,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 와우 정말 잘하셨다 재밌네요 
104,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 박철민이 살린영화 인건 확실 
